Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/07 @ 22:00:00,1,7,22,5.9,4.8,0.0049045160894668335,100.81,0.85,3.58,0.0,0,0,5.6
2002/01/07 @ 23:00:00,1,7,23,6.1,4.85,0.004855470584885585,100.91,0.83,3.44,0.0,0,0,6.0
2002/01/08 @ 00:00:00,1,8,0,6.4,5.21,0.0050181312698188265,100.75,0.84,3.91,0.0,0,0,5.8
2002/01/08 @ 01:00:00,1,8,1,6.2,5.09,0.005008172808184863,100.58,0.85,3.88,0.0,0,0,5.1
2002/01/08 @ 02:00:00,1,8,2,6.1,4.99,0.0049734054651096316,100.53,0.85,3.78,0.0,0,0,4.9
2002/01/08 @ 03:00:00,1,8,3,5.7,4.54,0.004779142326617402,100.47,0.84,3.22,0.0,0,0,5.0
2002/01/08 @ 04:00:00,1,8,4,6.1,5.07,0.005032389549207936,100.45,0.86,3.95,0.0,0,0,4.6
2002/01/08 @ 05:00:00,1,8,5,6.1,5.07,0.005032389549207936,100.41,0.86,3.95,0.0,0,0,4.4
2002/01/08 @ 06:00:00,1,8,6,6.1,5.07,0.005032389549207936,100.23,0.86,3.95,0.0,0,0,4.8
2002/01/08 @ 07:00:00,1,8,7,6.1,5.14,0.005091384733473385,100.15,0.87,4.11,0.0,0,0,4.8
2002/01/08 @ 08:00:00,1,8,8,6.1,5.37,0.0052684369186154255,100.01,0.9,4.6,4.0,0,4,5.1
2002/01/08 @ 09:00:00,1,8,9,5.7,5.19,0.005295553150127982,99.81,0.93,4.67,8.07,1,8,5.1
2002/01/08 @ 10:00:00,1,8,10,4.9,4.62,0.005169349666363951,99.72,0.96,4.33,8.0,0,8,3.7
2002/01/08 @ 11:00:00,1,8,11,6.3,5.93,0.005641851516934646,99.5,0.95,5.58,17.19,1,17,5.3
2002/01/08 @ 12:00:00,1,8,12,7.3,6.68,0.005854501127477045,99.51,0.92,6.11,31.61,3,31,5.8
2002/01/08 @ 13:00:00,1,8,13,7.5,6.72,0.005805684418835985,99.56,0.9,5.99,33.71,4,33,5.6
2002/01/08 @ 14:00:00,1,8,14,7.5,6.64,0.005740581405977637,99.5,0.89,5.83,24.6,5,24,5.7
2002/01/08 @ 15:00:00,1,8,15,7.8,6.77,0.005727593652351261,99.47,0.87,5.79,0.0,0,0,5.5
2002/01/08 @ 16:00:00,1,8,16,7.7,6.68,0.0056882939671469256,99.39,0.87,5.7,0.0,0,0,5.8
2002/01/08 @ 17:00:00,1,8,17,7.5,6.49,0.005610415882232072,99.31,0.87,5.5,0.0,0,0,6.0
2002/01/08 @ 18:00:00,1,8,18,7.4,6.39,0.00557183488186941,99.3,0.87,5.4,0.0,0,0,6.1
2002/01/08 @ 19:00:00,1,8,19,7.4,6.39,0.00557183488186941,99.28,0.87,5.4,0.0,0,0,6.2
2002/01/08 @ 20:00:00,1,8,20,7.1,6.26,0.005584094977828427,99.33,0.89,5.43,0.0,0,0,6.3
2002/01/08 @ 21:00:00,1,8,21,6.4,5.58,0.005319384272702875,99.35,0.89,4.74,0.0,0,0,6.7
2002/01/08 @ 22:00:00,1,8,22,5.8,5.14,0.0052170679023398545,99.29,0.91,4.46,0.0,0,0,6.1
2002/01/08 @ 23:00:00,1,8,23,6.8,6.04,0.0055312397861016485,99.55,0.9,5.29,0.0,0,0,7.6
2002/01/09 @ 00:00:00,1,9,0,6.6,5.62,0.005271610700344394,100.11,0.87,4.61,0.0,0,0,9.3
2002/01/09 @ 01:00:00,1,9,1,6.3,5.03,0.004923554938988569,100.33,0.83,3.64,0.0,0,0,9.4
2002/01/09 @ 02:00:00,1,9,2,5.9,4.73,0.0048463662844541715,100.39,0.84,3.41,0.0,0,0,8.2
2002/01/09 @ 03:00:00,1,9,3,5.2,4.13,0.004670056659208235,100.46,0.85,2.89,0.0,0,0,7.5
2002/01/09 @ 04:00:00,1,9,4,5.2,4.21,0.004725415939588853,100.59,0.86,3.06,0.0,0,0,6.6
2002/01/09 @ 05:00:00,1,9,5,4.9,3.63,0.004410140613845149,100.78,0.82,2.08,0.0,0,0,6.6
2002/01/09 @ 06:00:00,1,9,6,4.4,3.23,0.004309800610798954,100.76,0.83,1.76,0.0,0,0,5.5
2002/01/09 @ 07:00:00,1,9,7,5.5,4.71,0.004995525511263283,100.71,0.89,3.84,0.0,0,0,4.5
2002/01/09 @ 08:00:00,1,9,8,5.8,5.0,0.0051014665707136185,100.68,0.89,4.14,4.0,0,4,4.7
2002/01/09 @ 09:00:00,1,9,9,5.9,5.03,0.0050790302598549926,100.69,0.88,4.08,14.3,4,14,5.0
2002/01/09 @ 10:00:00,1,9,10,5.6,4.74,0.004973643095520458,100.8,0.88,3.78,17.15,1,17,5.9
2002/01/09 @ 11:00:00,1,9,11,5.6,4.37,0.004688919232020464,101.14,0.83,2.95,25.39,2,25,7.3
2002/01/09 @ 12:00:00,1,9,12,4.0,2.16,0.0036818822881650353,101.35,0.73,-0.35,44.03,5,43,7.0
