Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/03/23 @ 05:00:00,3,23,5,-5.6,-6.28,0.001982267990650953,100.92,0.84,-7.61,0.0,0,0,4.1
2002/03/23 @ 06:00:00,3,23,6,-7.8,-8.47,0.00159850481254994,100.92,0.82,-10.05,87.0,0,87,4.6
2002/03/23 @ 07:00:00,3,23,7,-8.3,-9.39,0.001305576786547503,101.25,0.7,-12.31,200.72,263,127,4.6
2002/03/23 @ 08:00:00,3,23,8,-10.0,-11.21,0.0010109405791178135,101.25,0.63,-15.1,265.89,451,68,5.1
2002/03/23 @ 09:00:00,3,23,9,-10.0,-11.21,0.0010109405791178135,101.25,0.63,-15.1,212.53,59,179,5.1
2002/03/23 @ 10:00:00,3,23,10,-10.6,-11.66,0.001004015884631763,101.25,0.66,-15.17,192.89,18,181,5.1
2002/03/23 @ 11:00:00,3,23,11,-10.6,-11.66,0.001004015884631763,101.25,0.66,-15.17,168.67,8,163,5.1
2002/03/23 @ 12:00:00,3,23,12,-10.6,-11.7,0.000988779337857094,100.92,0.65,-15.34,134.84,4,132,6.2
2002/03/23 @ 13:00:00,3,23,13,-9.4,-10.38,0.001201860822145362,100.92,0.71,-13.22,90.66,1,90,6.7
2002/03/23 @ 14:00:00,3,23,14,-7.8,-8.48,0.00159850481254994,100.58,0.82,-10.05,37.0,0,37,6.7
2002/03/23 @ 15:00:00,3,23,15,-7.8,-8.48,0.00159850481254994,100.58,0.82,-10.05,6.0,0,6,6.7
2002/03/23 @ 16:00:00,3,23,16,-7.8,-8.48,0.00159850481254994,100.58,0.82,-10.05,0.0,0,0,6.7
2002/03/23 @ 17:00:00,3,23,17,-7.8,-8.48,0.00159850481254994,100.58,0.82,-10.05,0.0,0,0,6.7
2002/03/23 @ 18:00:00,3,23,18,-7.8,-8.48,0.00159850481254994,100.58,0.82,-10.05,0.0,0,0,6.7
2002/03/23 @ 19:00:00,3,23,19,-7.8,-8.48,0.00159850481254994,100.58,0.82,-10.05,0.0,0,0,6.7
2002/03/23 @ 20:00:00,3,23,20,-7.2,-7.86,0.0017050914417753797,100.58,0.83,-9.32,0.0,0,0,6.7
2002/03/23 @ 21:00:00,3,23,21,-7.2,-8.06,0.0016021104958127018,100.58,0.78,-10.03,0.0,0,0,6.2
