Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/09 @ 02:00:00,1,9,2,31.6,23.52,0.015283625249392167,92.4,0.52,20.56,486.41,156,381,4.3
2002/01/09 @ 03:00:00,1,9,3,32.1,23.73,0.015423752218164036,92.4,0.51,20.7,577.57,196,437,5.3
2002/01/09 @ 04:00:00,1,9,4,31.5,23.63,0.015494473661960537,92.4,0.53,20.77,654.28,296,447,6.3
2002/01/09 @ 05:00:00,1,9,5,30.2,24.19,0.016865664348762393,92.3,0.62,22.12,682.59,496,372,7.5
2002/01/09 @ 06:00:00,1,9,6,29.9,23.75,0.01629571991491735,92.3,0.61,21.57,587.48,389,393,7.5
2002/01/09 @ 07:00:00,1,9,7,30.8,24.17,0.01660336327289574,92.3,0.59,21.87,471.11,282,378,7.9
2002/01/09 @ 08:00:00,1,9,8,30.5,24.09,0.016597564919504402,92.2,0.6,21.86,349.81,201,324,7.9
2002/01/09 @ 09:00:00,1,9,9,29.0,24.15,0.017273295779003328,92.2,0.68,22.5,245.0,126,245,7.6
2002/01/09 @ 10:00:00,1,9,10,26.2,24.02,0.018139311701768128,92.2,0.84,23.29,147.0,38,147,7.1
2002/01/09 @ 11:00:00,1,9,11,24.5,23.73,0.018352683445899107,92.2,0.94,23.47,0.0,0,0,8.0
2002/01/09 @ 12:00:00,1,9,12,23.8,23.42,0.01815350877282868,92.2,0.97,23.3,0.0,0,0,8.2
2002/01/09 @ 13:00:00,1,9,13,23.5,23.13,0.0178189984023641,92.3,0.97,23.0,0.0,0,0,7.9
2002/01/09 @ 14:00:00,1,9,14,23.2,22.83,0.01749007651591196,92.3,0.97,22.7,0.0,0,0,7.3
2002/01/09 @ 15:00:00,1,9,15,23.3,22.93,0.017599101544290147,92.3,0.97,22.8,0.0,0,0,5.8
2002/01/09 @ 16:00:00,1,9,16,23.0,22.63,0.01727385739986004,92.3,0.97,22.5,0.0,0,0,4.7
2002/01/09 @ 17:00:00,1,9,17,22.9,22.41,0.01698484809283016,92.3,0.96,22.24,0.0,0,0,3.4
2002/01/09 @ 18:00:00,1,9,18,22.5,22.01,0.016566629010371748,92.3,0.96,21.84,0.0,0,0,3.8
2002/01/09 @ 19:00:00,1,9,19,22.3,21.81,0.01636102868798113,92.2,0.96,21.64,0.0,0,0,4.2
2002/01/09 @ 20:00:00,1,9,20,22.2,21.71,0.016259095296293123,92.3,0.96,21.54,0.0,0,0,4.5
2002/01/09 @ 21:00:00,1,9,21,22.4,21.91,0.016463538928836462,92.3,0.96,21.74,0.0,0,0,3.5
2002/01/09 @ 22:00:00,1,9,22,22.7,22.21,0.016774560733584715,92.3,0.96,22.04,62.0,0,62,2.5
2002/01/09 @ 23:00:00,1,9,23,23.9,23.01,0.017491836312696366,92.4,0.93,22.7,109.81,80,90,1.9
2002/01/10 @ 00:00:00,1,10,0,25.2,23.61,0.01790191679603325,92.4,0.88,23.07,238.9,76,206,4.0
